dram_socket1,core_socket1,pkg_socket1,dram_socket2,core_socket2,pkg_socket2,timestamp
54832.031250,0.000000,63244.343750,57307.722656,0.000000,1975.042480,1624627486685648
54832.035156,0.000000,63244.355469,57307.722656,0.000000,1975.056396,1624627486686877
54832.035156,0.000000,63244.367188,57307.722656,0.000000,1975.069336,1624627486688122
54832.035156,0.000000,63244.378906,57307.726562,0.000000,1975.083252,1624627486689367
54832.035156,0.000000,63244.386719,57307.726562,0.000000,1975.112549,1624627486690616
54832.035156,0.000000,63244.410156,57307.726562,0.000000,1975.126709,1624627486691869
54832.035156,0.000000,63244.421875,57307.726562,0.000000,1975.141113,1624627486693118
54832.035156,0.000000,63244.429688,57307.726562,0.000000,1975.154785,1624627486694360
54832.035156,0.000000,63244.453125,57307.726562,0.000000,1975.183594,1624627486695638
54832.035156,0.000000,63244.460938,57307.726562,0.000000,1975.197998,1624627486696910
54832.035156,0.000000,63244.472656,57307.726562,0.000000,1975.211304,1624627486698180
54832.035156,0.000000,63244.484375,57307.730469,0.000000,1975.227417,1624627486699455
54832.035156,0.000000,63244.500000,57307.734375,0.000000,1975.263672,1624627486700734
54832.035156,0.000000,63244.511719,57307.734375,0.000000,1975.280762,1624627486702003
54832.035156,0.000000,63244.519531,57307.734375,0.000000,1975.299194,1624627486703277
54832.039062,0.000000,63244.535156,57307.738281,0.000000,1975.315430,1624627486704549
54832.066406,0.000000,63244.914062,57307.777344,0.000000,1975.618774,1624627486724934
54832.070312,0.000000,63244.925781,57307.777344,0.000000,1975.634033,1624627486726182
54832.070312,0.000000,63244.937500,57307.781250,0.000000,1975.649170,1624627486727431
54832.070312,0.000000,63244.949219,57307.781250,0.000000,1975.662720,1624627486728675
54832.070312,0.000000,63244.968750,57307.781250,0.000000,1975.691162,1624627486729918
54832.070312,0.000000,63244.976562,57307.781250,0.000000,1975.705322,1624627486731149
54832.070312,0.000000,63244.984375,57307.785156,0.000000,1975.720215,1624627486732396
54832.070312,0.000000,63244.992188,57307.785156,0.000000,1975.733276,1624627486733640
54832.070312,0.000000,63245.011719,57307.785156,0.000000,1975.762451,1624627486734852
54832.070312,0.000000,63245.019531,57307.785156,0.000000,1975.777588,1624627486736075
54832.070312,0.000000,63245.031250,57307.785156,0.000000,1975.791260,1624627486737322
54832.070312,0.000000,63245.039062,57307.785156,0.000000,1975.804199,1624627486738568
54832.070312,0.000000,63245.058594,57307.785156,0.000000,1975.832031,1624627486739830
54832.070312,0.000000,63245.070312,57307.785156,0.000000,1975.845947,1624627486741074
